date,datetime,cash_type,card,money,coffee_name
2025-03-06,49:11.2,card,ANON-0000-0000-1163,35.76,Cocoa
2025-03-06,27:11.7,card,ANON-0000-0000-1158,35.76,Cappuccino
2025-03-06,22:10.7,card,ANON-0000-0000-1153,30.86,Americano with Milk
2025-03-07,05:42.3,card,ANON-0000-0000-1161,35.76,Cappuccino
2025-03-07,45:10.9,card,ANON-0000-0000-1110,25.96,Americano
2025-03-07,46:03.8,card,ANON-0000-0000-1110,25.96,Americano
2025-03-07,02:40.8,card,ANON-0000-0000-1163,25.96,Americano
2025-03-07,09:57.9,card,ANON-0000-0000-1155,35.76,Hot Chocolate
2025-03-07,26:34.9,card,ANON-0000-0000-1266,30.86,Americano with Milk
2025-03-07,27:32.5,card,ANON-0000-0000-1266,30.86,Americano with Milk
2025-03-07,41:45.8,card,ANON-0000-0000-1262,35.76,Cocoa
2025-03-07,50:59.5,card,ANON-0000-0000-1189,35.76,Cocoa
2025-03-07,03:46.2,card,ANON-0000-0000-1157,30.86,Americano with Milk
2025-03-07,43:48.4,card,ANON-0000-0000-1210,35.76,Hot Chocolate
2025-03-07,55:31.6,card,ANON-0000-0000-1260,25.96,Americano
2025-03-07,53:30.2,card,ANON-0000-0000-1184,35.76,Cappuccino
2025-03-07,09:04.3,card,ANON-0000-0000-1191,35.76,Latte
2025-03-07,52:53.0,card,ANON-0000-0000-1164,35.76,Latte
2025-03-07,10:29.3,card,ANON-0000-0000-1191,35.76,Latte
2025-03-07,12:23.6,card,ANON-0000-0000-1165,35.76,Hot Chocolate
2025-03-08,23:44.5,card,ANON-0000-0000-1207,30.86,Americano with Milk
2025-03-08,41:52.9,card,ANON-0000-0000-1162,30.86,Americano with Milk
2025-03-08,54:13.6,card,ANON-0000-0000-1163,25.96,Americano
2025-03-08,19:45.6,card,ANON-0000-0000-1190,25.96,Americano
2025-03-08,20:32.4,card,ANON-0000-0000-1190,25.96,Americano
2025-03-08,41:19.8,card,ANON-0000-0000-1267,30.86,Americano with Milk
2025-03-08,45:05.3,card,ANON-0000-0000-1110,25.96,Americano
2025-03-08,40:06.1,card,ANON-0000-0000-1162,35.76,Cappuccino
2025-03-09,42:03.9,card,ANON-0000-0000-1268,21.06,Espresso
2025-03-09,25:53.2,card,ANON-0000-0000-1269,30.86,Americano with Milk
2025-03-09,51:56.3,card,ANON-0000-0000-1184,35.76,Cappuccino
2025-03-09,18:30.1,card,ANON-0000-0000-1163,25.96,Americano
2025-03-09,12:41.4,card,ANON-0000-0000-1153,35.76,Cappuccino
2025-03-09,39:07.1,card,ANON-0000-0000-1110,25.96,Americano
2025-03-09,52:39.3,card,ANON-0000-0000-1217,30.86,Americano with Milk
2025-03-09,53:40.4,card,ANON-0000-0000-1270,35.76,Cocoa
2025-03-10,34:43.5,card,ANON-0000-0000-1271,25.96,Americano
